5.000000000000000000e+00,2.390000000000000000e+02,8.593607309326704069e+01,1.500005487044079189e+02,2.000000000000000000e+00,1.551916172496254909e+01,0.000000000000000000e+00,9.999824697262723605e-01
3.000000000000000000e+00,1.810000000000000000e+02,8.408245599484322952e+01,1.500000993124689614e+02,2.000000000000000000e+00,1.825809275152649747e+01,7.403932743118246673e-01,9.999771814311094742e-01
1.200000000000000000e+01,5.360000000000000000e+02,7.188122947412892927e+01,3.068278824396436448e+02,2.000000000000000000e+00,9.999999999999998579e+01,3.519542065877725445e-01,5.702300137464439977e-01
5.000000000000000000e+00,2.580000000000000000e+02,8.598239572267787878e+01,1.500005529092229608e+02,2.000000000000000000e+00,1.650916404446266128e+01,5.963623196797750766e-04,9.434623887738469161e-01
3.000000000000000000e+00,1.730000000000000000e+02,1.353288686334406918e+02,1.500000000000000000e+02,2.000000000000000000e+00,1.796144199882013481e+01,0.000000000000000000e+00,9.989266970580477079e-01
5.000000000000000000e+00,2.500000000000000000e+02,8.592772084804197164e+01,1.500005081662986015e+02,2.000000000000000000e+00,1.394935103991515746e+01,1.141312052507868074e-04,9.975375564102573200e-01
3.000000000000000000e+00,2.000000000000000000e+02,1.353921040996159775e+02,1.500001785172083260e+02,2.000000000000000000e+00,1.800744939613753814e+01,8.512079982498228477e-04,9.997171396440429625e-01
6.000000000000000000e+00,4.670000000000000000e+02,1.212313956373231321e+02,1.500000000000000000e+02,2.000000000000000000e+00,3.575987794592853675e+01,2.978522301297394635e-05,3.287329883761083149e-01
3.000000000000000000e+00,1.960000000000000000e+02,1.353239393603116127e+02,1.500000016303328323e+02,2.000000000000000000e+00,1.804209861460055819e+01,7.862195666156739787e-04,9.913855572371141900e-01
7.000000000000000000e+00,2.640000000000000000e+02,6.598744797218320457e+01,1.500060612104990128e+02,2.000000000000000000e+00,1.723189152461778662e+01,6.687100645139745780e-02,8.205292451270542742e-01
5.000000000000000000e+00,2.560000000000000000e+02,8.590966886325315954e+01,1.500000028148209026e+02,2.000000000000000000e+00,1.567366717610821958e+01,1.710702466684508455e-03,7.983784878563143783e-01
5.000000000000000000e+00,1.990000000000000000e+02,8.051002038191647614e+01,1.502079768567681981e+02,2.000000000000000000e+00,1.579610905788310404e+01,2.156761317088397301e-05,9.971039056905331988e-01
5.000000000000000000e+00,2.170000000000000000e+02,8.593183457650934542e+01,1.500000000000000000e+02,2.000000000000000000e+00,1.613689587263693781e+01,0.000000000000000000e+00,9.999963825022445407e-01
5.000000000000000000e+00,2.220000000000000000e+02,8.566902807196279923e+01,1.500014250945726815e+02,2.000000000000000000e+00,1.187935194190722754e+01,2.977778695824309429e-05,9.988236319797312301e-01
5.000000000000000000e+00,2.220000000000000000e+02,8.566902807196279923e+01,1.500014839039022831e+02,2.000000000000000000e+00,1.584574441401228917e+01,2.614390159049055378e-07,9.988236319797312301e-01
3.000000000000000000e+00,1.960000000000000000e+02,1.353317979461400853e+02,1.500001803530150823e+02,2.000000000000000000e+00,1.809445053242400903e+01,5.444936444028190077e-05,9.972948197789595071e-01
5.000000000000000000e+00,2.730000000000000000e+02,8.590966886325315954e+01,1.500000028148209026e+02,2.000000000000000000e+00,1.567366717610821958e+01,1.710702466684508455e-03,7.983784878563143783e-01
7.000000000000000000e+00,2.980000000000000000e+02,7.285906580813106359e+01,1.500000161288108416e+02,2.000000000000000000e+00,2.347728611760695472e+01,4.509812047402039781e-02,6.736860751961858407e-01
6.000000000000000000e+00,4.760000000000000000e+02,1.212313956373231321e+02,1.500000000000000000e+02,2.000000000000000000e+00,3.575987794592853675e+01,2.978522301297394635e-05,3.287329883761083149e-01
7.000000000000000000e+00,2.670000000000000000e+02,6.659222648065075134e+01,1.500000357703126781e+02,2.000000000000000000e+00,1.574387042294716998e+01,4.063921356062883017e-06,7.930172871229276277e-01
3.000000000000000000e+00,2.070000000000000000e+02,1.353277950970173436e+02,1.500009574928499205e+02,2.000000000000000000e+00,1.632260657720565433e+01,1.210948693792899969e-05,1.000000000000000000e+00
7.000000000000000000e+00,2.850000000000000000e+02,7.693743348971295859e+01,1.500007879958535852e+02,2.000000000000000000e+00,3.890170344803604507e+01,4.049983383754927890e-02,5.133882531128772797e-01
3.000000000000000000e+00,2.370000000000000000e+02,1.353968660117854768e+02,1.500000032826043252e+02,2.000000000000000000e+00,1.853929928600647514e+01,4.843946078421415807e-06,9.975402998874342009e-01
6.000000000000000000e+00,4.940000000000000000e+02,1.212313956373231321e+02,1.586164979901367644e+02,2.000000000000000000e+00,3.575987794592853675e+01,1.509629382349993859e-04,3.680950104239809617e-01
3.000000000000000000e+00,1.940000000000000000e+02,1.350212082354806284e+02,1.500001720343223042e+02,2.000000000000000000e+00,1.648753901109095565e+01,3.060203979554223733e-05,9.999971786723355072e-01
7.000000000000000000e+00,2.870000000000000000e+02,6.639006265485765823e+01,1.500000000000000000e+02,2.000000000000000000e+00,2.996598533706510992e+01,5.103836914016446997e-04,9.085101769125286664e-01
7.000000000000000000e+00,5.210000000000000000e+02,1.158240888740135972e+02,1.935258521537435570e+02,2.000000000000000000e+00,3.817694840158569036e+01,0.000000000000000000e+00,4.149911445439494195e-01
5.000000000000000000e+00,3.960000000000000000e+02,1.321482019523503482e+02,1.651308998063545914e+02,2.000000000000000000e+00,4.330083840157023900e+01,2.558630730810475609e-03,4.132270411714242808e-01
3.000000000000000000e+00,1.950000000000000000e+02,1.350212082354806284e+02,1.500001720343223042e+02,2.000000000000000000e+00,1.648753901109095565e+01,0.000000000000000000e+00,9.999971786723355072e-01
7.000000000000000000e+00,2.890000000000000000e+02,6.598744797218320457e+01,1.500060612104990128e+02,2.000000000000000000e+00,1.829996596075684323e+01,1.797215518475422545e-04,8.145055285819217117e-01
7.000000000000000000e+00,3.020000000000000000e+02,7.372824028949649744e+01,1.500000152572417278e+02,2.000000000000000000e+00,4.357745513153077610e+01,4.344161182692897472e-02,5.832881145287530655e-01
5.000000000000000000e+00,2.110000000000000000e+02,8.617164468953876622e+01,1.500000640633499813e+02,2.000000000000000000e+00,1.584574441401228917e+01,2.614390159049055378e-07,9.988224506426461868e-01
5.000000000000000000e+00,3.960000000000000000e+02,1.326398841852084161e+02,1.500655434340816328e+02,2.000000000000000000e+00,4.330083840157023900e+01,2.661967910408963035e-05,3.648389275257419850e-01
7.000000000000000000e+00,2.830000000000000000e+02,7.376713615531562596e+01,1.501791110323417229e+02,2.000000000000000000e+00,2.979175544422859900e+01,4.448078855281663996e-02,5.855386829441022734e-01
7.000000000000000000e+00,3.030000000000000000e+02,8.103409294358780812e+01,1.500000000000000000e+02,2.000000000000000000e+00,4.491532249499266527e+01,8.739395702559368817e-04,5.411602380721313166e-01
7.000000000000000000e+00,2.890000000000000000e+02,6.610408030367344168e+01,1.500060612104990128e+02,2.000000000000000000e+00,2.066334194677719793e+01,7.244033494412253654e-07,8.205292451270542742e-01
7.000000000000000000e+00,2.870000000000000000e+02,6.629849175273605510e+01,1.500000000000000000e+02,2.000000000000000000e+00,3.074107969347639724e+01,1.717382366995619247e-02,8.404725862970467976e-01
3.000000000000000000e+00,1.880000000000000000e+02,1.351029011912979456e+02,1.500001863477325799e+02,2.000000000000000000e+00,1.766720629097975959e+01,3.748366428294468730e-04,1.000000000000000000e+00
3.000000000000000000e+00,1.880000000000000000e+02,1.351029011912979456e+02,1.500001866474400174e+02,2.000000000000000000e+00,1.855064782902936216e+01,1.491510142091912058e-04,1.000000000000000000e+00
7.000000000000000000e+00,3.500000000000000000e+02,8.117135820523193956e+01,1.500000103355398551e+02,2.000000000000000000e+00,3.560144350094993371e+01,7.752489915286086484e-07,5.517688994291537474e-01
5.000000000000000000e+00,2.640000000000000000e+02,8.594019378979906776e+01,1.500000477686456293e+02,2.000000000000000000e+00,1.448726823198285452e+01,3.548506324739160060e-05,1.000000000000000000e+00
7.000000000000000000e+00,3.180000000000000000e+02,7.993620897950454207e+01,1.500000000000000000e+02,2.000000000000000000e+00,4.171278852530318204e+01,0.000000000000000000e+00,5.577184464199462788e-01
5.000000000000000000e+00,1.940000000000000000e+02,8.594135176152983036e+01,1.500014737187837284e+02,2.000000000000000000e+00,1.628867695038412222e+01,0.000000000000000000e+00,9.999999918459047121e-01
3.000000000000000000e+00,2.220000000000000000e+02,1.346191996385356049e+02,1.500002136761062559e+02,2.000000000000000000e+00,1.862618421717003869e+01,0.000000000000000000e+00,9.999999999999997780e-01
5.000000000000000000e+00,2.290000000000000000e+02,8.592882100040635862e+01,1.500000016358743267e+02,2.000000000000000000e+00,1.803987889012203638e+01,5.177136580140982713e-03,9.975375564102573200e-01
7.000000000000000000e+00,2.830000000000000000e+02,6.602629038999907607e+01,1.500321379394871997e+02,2.000000000000000000e+00,2.795101811685037418e+01,2.252120637276297521e-04,8.407711680076153105e-01
5.000000000000000000e+00,2.660000000000000000e+02,8.593061155380797800e+01,1.500059978657473039e+02,2.000000000000000000e+00,1.803445695790380654e+01,3.301046494325377695e-03,8.565939012742559422e-01
5.000000000000000000e+00,2.590000000000000000e+02,8.593618041315986034e+01,1.500000895783139185e+02,2.000000000000000000e+00,1.822545552973338090e+01,0.000000000000000000e+00,9.057039895052074741e-01
5.000000000000000000e+00,2.620000000000000000e+02,9.125886984995858597e+01,1.500004033458666868e+02,2.000000000000000000e+00,1.766774697717983500e+01,3.687194399063421389e-04,7.424246254523969579e-01
7.000000000000000000e+00,2.640000000000000000e+02,6.598744797218320457e+01,1.500060612104990128e+02,2.000000000000000000e+00,2.351683231244879124e+01,6.687100645139745780e-02,8.205292451270542742e-01
5.000000000000000000e+00,2.430000000000000000e+02,8.593607309326704069e+01,1.500005487044079189e+02,2.000000000000000000e+00,1.551916172496254909e+01,0.000000000000000000e+00,9.999824697262723605e-01
5.000000000000000000e+00,1.950000000000000000e+02,8.593625289038881476e+01,1.500000166898501845e+02,2.000000000000000000e+00,1.812582246366850214e+01,3.071187298140747024e-05,9.999777090209346353e-01
5.000000000000000000e+00,2.590000000000000000e+02,8.593607309326704069e+01,1.500005693164459046e+02,2.000000000000000000e+00,1.551916172496254909e+01,0.000000000000000000e+00,9.021299460751607269e-01
3.000000000000000000e+00,2.160000000000000000e+02,1.341141766529082986e+02,1.500001798361610952e+02,2.000000000000000000e+00,1.458818684570466573e+01,0.000000000000000000e+00,9.970521770683917762e-01
7.000000000000000000e+00,3.460000000000000000e+02,8.361408196103251100e+01,1.500000049088603475e+02,2.000000000000000000e+00,4.585479576078449071e+01,7.049031141385550710e-03,4.797541356351270325e-01
3.000000000000000000e+00,2.350000000000000000e+02,1.350469375796658369e+02,1.500000000000000000e+02,2.000000000000000000e+00,1.678156741180667311e+01,3.098350901868553837e-04,9.998713817419911942e-01
3.000000000000000000e+00,2.260000000000000000e+02,1.354724208686010058e+02,1.500001822789684809e+02,2.000000000000000000e+00,1.816355760202963054e+01,6.205595166575814830e-05,9.999733829185313283e-01
5.000000000000000000e+00,2.270000000000000000e+02,8.583361020399101449e+01,1.500000016358743267e+02,2.000000000000000000e+00,1.705299326174250751e+01,3.333472591564430383e-09,9.975375564102573200e-01
3.000000000000000000e+00,1.750000000000000000e+02,1.354709982696406598e+02,1.500000000000000000e+02,2.000000000000000000e+00,1.818068017135974657e+01,0.000000000000000000e+00,9.999713599513982976e-01
5.000000000000000000e+00,2.050000000000000000e+02,8.065705121646406894e+01,1.500060058373087202e+02,2.000000000000000000e+00,1.765801327675618282e+01,1.089069363215285340e-05,1.000000000000000000e+00
3.000000000000000000e+00,2.090000000000000000e+02,1.353311157461984635e+02,1.500000461336072135e+02,2.000000000000000000e+00,1.801305950108821108e+01,7.862195666156739787e-04,1.000000000000000000e+00
5.000000000000000000e+00,2.260000000000000000e+02,8.592788562741193914e+01,1.500000000000000000e+02,2.000000000000000000e+00,1.549249755810738627e+01,7.229751712667532165e-04,9.975375564102573200e-01
5.000000000000000000e+00,2.660000000000000000e+02,8.592275496188263162e+01,1.500001818418606376e+02,2.000000000000000000e+00,1.551646927196946280e+01,1.591312370660558744e-07,8.565939012742559422e-01
5.000000000000000000e+00,2.650000000000000000e+02,9.123528961526136527e+01,1.500002172239128129e+02,2.000000000000000000e+00,1.765801327675618282e+01,3.120588083028451613e-04,8.244202690551849511e-01
5.000000000000000000e+00,2.370000000000000000e+02,8.593930651120460595e+01,1.500001869661270746e+02,2.000000000000000000e+00,1.448055869591488332e+01,3.548506324739160060e-05,9.962759618790626437e-01
5.000000000000000000e+00,2.650000000000000000e+02,9.125886984995858597e+01,1.500004033458666868e+02,2.000000000000000000e+00,1.765963180393113774e+01,3.919868732461919206e-04,7.424246254523969579e-01
3.000000000000000000e+00,1.700000000000000000e+02,1.353308136829713817e+02,1.500002136761062559e+02,2.000000000000000000e+00,1.806462067586519993e+01,1.217555736750786230e-06,9.999999999999998890e-01
7.000000000000000000e+00,3.180000000000000000e+02,8.119951898867940088e+01,1.500000000000000000e+02,2.000000000000000000e+00,4.464549157999557139e+01,8.739395702559368817e-04,5.577184464199462788e-01
6.000000000000000000e+00,5.420000000000000000e+02,1.212313956373231321e+02,1.567552397506608770e+02,2.000000000000000000e+00,3.609338452180237766e+01,1.410742626585525530e-04,3.680950104239809617e-01
3.000000000000000000e+00,2.520000000000000000e+02,1.352728626178986246e+02,1.500000016610491400e+02,2.000000000000000000e+00,1.826992046494664024e+01,1.947324515736440160e-05,9.946739824697998777e-01
7.000000000000000000e+00,2.890000000000000000e+02,6.598744797218320457e+01,1.500060612104990128e+02,2.000000000000000000e+00,2.202528234840177035e+01,1.797215518475422545e-04,8.145055285819217117e-01
7.000000000000000000e+00,2.870000000000000000e+02,6.617324289652000857e+01,1.500290663083409868e+02,2.000000000000000000e+00,3.553161794927402894e+01,7.098283456273383162e-03,8.537147343028828050e-01
3.000000000000000000e+00,1.910000000000000000e+02,1.354767099310007552e+02,1.500000465751669196e+02,2.000000000000000000e+00,1.818510863331141891e+01,0.000000000000000000e+00,9.999999999999998890e-01
5.000000000000000000e+00,2.400000000000000000e+02,8.583008687041252927e+01,1.500000016358743267e+02,2.000000000000000000e+00,1.838008456550674907e+01,0.000000000000000000e+00,9.974814833261761438e-01
5.000000000000000000e+00,4.570000000000000000e+02,1.296173948671055882e+02,1.500000000000000284e+02,2.000000000000000000e+00,3.411975552716675963e+01,8.037919580462928038e-02,3.243651267512331904e-01
5.000000000000000000e+00,3.930000000000000000e+02,1.343227158216481030e+02,1.585562507432663324e+02,2.000000000000000000e+00,4.427321503755824494e+01,0.000000000000000000e+00,3.679536549187059635e-01
7.000000000000000000e+00,3.660000000000000000e+02,8.259318844753585154e+01,1.500000000000000000e+02,2.000000000000000000e+00,4.527878279589509702e+01,7.265733246601581300e-04,4.973783035148852116e-01
7.000000000000000000e+00,3.070000000000000000e+02,8.117410087291973753e+01,1.500290663083409868e+02,2.000000000000000000e+00,3.538876672712753901e+01,3.094686830385598962e-03,5.035540661392251538e-01
3.000000000000000000e+00,1.780000000000000000e+02,1.350212082354806284e+02,1.500001720343223042e+02,2.000000000000000000e+00,1.648753901109095565e+01,0.000000000000000000e+00,9.999971786723355072e-01
3.000000000000000000e+00,1.810000000000000000e+02,1.354691175894023161e+02,1.500000014446906107e+02,2.000000000000000000e+00,1.826992046494664024e+01,1.947324515736440160e-05,9.999982305236847502e-01
5.000000000000000000e+00,2.580000000000000000e+02,8.598239572267787878e+01,1.500005529092229608e+02,2.000000000000000000e+00,1.652224317614383509e+01,5.963623196797750766e-04,9.434623887738469161e-01
7.000000000000000000e+00,2.850000000000000000e+02,7.272794004505310284e+01,1.500000457369721687e+02,2.000000000000000000e+00,2.796849222019090320e+01,4.066975752763674068e-02,6.039380100539748497e-01
5.000000000000000000e+00,2.080000000000000000e+02,8.051002038191647614e+01,1.503024010121025640e+02,2.000000000000000000e+00,1.584714631085832259e+01,2.156761317088397301e-05,9.971039056905331988e-01
7.000000000000000000e+00,2.860000000000000000e+02,6.578187964890341277e+01,1.500000000000000000e+02,2.000000000000000000e+00,1.821191207124770628e+01,6.016025114233540961e-04,8.329273043653204756e-01
7.000000000000000000e+00,3.880000000000000000e+02,8.639866153830527651e+01,1.500000000000000000e+02,2.000000000000000000e+00,4.373773321130838809e+01,0.000000000000000000e+00,4.998565488684239000e-01
5.000000000000000000e+00,2.140000000000000000e+02,8.566902807196279923e+01,1.500014856247954071e+02,2.000000000000000000e+00,1.584574441401228917e+01,2.614390159049055378e-07,9.988236319797312301e-01
5.000000000000000000e+00,4.610000000000000000e+02,1.321314804211196758e+02,1.649777152210595546e+02,2.000000000000000000e+00,3.436270616795577126e+01,4.342575001367203653e-03,4.115481065433462815e-01
5.000000000000000000e+00,2.750000000000000000e+02,8.578639587502206609e+01,1.500000000000000000e+02,2.000000000000000000e+00,1.620880884151691603e+01,1.031365112411379917e-03,8.687137851418733625e-01
5.000000000000000000e+00,2.240000000000000000e+02,8.592948216056603883e+01,1.500003145657063044e+02,2.000000000000000000e+00,1.551737920179843933e+01,0.000000000000000000e+00,9.933695592428493093e-01
3.000000000000000000e+00,1.780000000000000000e+02,8.355270735020906159e+01,1.500000000000000000e+02,2.000000000000000000e+00,1.825838281182630496e+01,7.403932743118246673e-01,9.999771814311094742e-01
7.000000000000000000e+00,3.590000000000000000e+02,8.639866153830527651e+01,1.500000000000000000e+02,2.000000000000000000e+00,4.373773321130838809e+01,0.000000000000000000e+00,4.998565488684239000e-01
3.000000000000000000e+00,1.830000000000000000e+02,1.353988975317644758e+02,1.500001230311007703e+02,2.000000000000000000e+00,1.853928544191448324e+01,2.626897523226767037e-06,9.975471959618207318e-01
5.000000000000000000e+00,2.090000000000000000e+02,8.583435399668181276e+01,1.500000011303013991e+02,2.000000000000000000e+00,1.621910107522777267e+01,0.000000000000000000e+00,9.998705995030979787e-01
3.000000000000000000e+00,2.000000000000000000e+02,1.353921040996159775e+02,1.500001803530150823e+02,2.000000000000000000e+00,1.883269788467868011e+01,7.835811775433911127e-04,9.911465284428333522e-01
5.000000000000000000e+00,3.720000000000000000e+02,1.331307635725988519e+02,1.500000660244898540e+02,2.000000000000000000e+00,4.759256854732445419e+01,8.519677929254340643e-02,3.078023666214099729e-01
3.000000000000000000e+00,2.420000000000000000e+02,1.352666235588054633e+02,1.500000445234658457e+02,2.000000000000000000e+00,1.632260657720565433e+01,1.055634583917255670e-06,9.962566358691365975e-01
3.000000000000000000e+00,1.850000000000000000e+02,1.351029011912979456e+02,1.500000714352719910e+02,2.000000000000000000e+00,1.804697064891905356e+01,0.000000000000000000e+00,1.000000000000000000e+00
5.000000000000000000e+00,2.050000000000000000e+02,8.579647752360720858e+01,1.500060058373087202e+02,2.000000000000000000e+00,1.765801327675618282e+01,3.120588083028451613e-04,1.000000000000000000e+00
3.000000000000000000e+00,2.060000000000000000e+02,1.350215298552354852e+02,1.500001803530150823e+02,2.000000000000000000e+00,1.649426093898003032e+01,5.444936444028190077e-05,9.973576164620109319e-01
5.000000000000000000e+00,2.500000000000000000e+02,8.583008687041252927e+01,1.500000015798607933e+02,2.000000000000000000e+00,1.838008456550674907e+01,0.000000000000000000e+00,9.974814833261761438e-01
6.000000000000000000e+00,4.940000000000000000e+02,1.212313956373231321e+02,1.586164979901367644e+02,2.000000000000000000e+00,3.575987794592853675e+01,1.509629382349993859e-04,3.680950104239809617e-01
7.000000000000000000e+00,5.340000000000000000e+02,1.161883609259351431e+02,1.949095068896963312e+02,2.000000000000000000e+00,3.817694840158569036e+01,9.899178406715314917e-07,4.354105550673638692e-01
5.000000000000000000e+00,2.700000000000000000e+02,9.119229795815364525e+01,1.500001221597780727e+02,2.000000000000000000e+00,1.767643548907928164e+01,3.003909169590279751e-06,7.540099681427292477e-01
7.000000000000000000e+00,2.850000000000000000e+02,7.379071946460484810e+01,1.500000457369721687e+02,2.000000000000000000e+00,3.138064683801476207e+01,1.827194788082843468e-02,6.039380100539748497e-01
3.000000000000000000e+00,1.810000000000000000e+02,1.351029011912979456e+02,1.500001832175887557e+02,2.000000000000000000e+00,1.804697064891905356e+01,0.000000000000000000e+00,1.000000000000000000e+00
5.000000000000000000e+00,4.610000000000000000e+02,1.321314804211196758e+02,1.649777152210595546e+02,2.000000000000000000e+00,3.436270616795577126e+01,4.342575001367203653e-03,4.115481065433462815e-01
5.000000000000000000e+00,2.860000000000000000e+02,8.592729177927749618e+01,1.500001585791812317e+02,2.000000000000000000e+00,1.680206125604659917e+01,0.000000000000000000e+00,8.571499306970952192e-01
3.000000000000000000e+00,1.780000000000000000e+02,1.354758159138589804e+02,1.500000452349944737e+02,2.000000000000000000e+00,1.811603634318872125e+01,1.832104779031043539e-05,9.998877442798427273e-01
3.000000000000000000e+00,2.520000000000000000e+02,1.352728626178986246e+02,1.500000016732162749e+02,2.000000000000000000e+00,1.827538019318508589e+01,1.947324515736440160e-05,9.649747556880271526e-01
3.000000000000000000e+00,1.790000000000000000e+02,8.408245599484322952e+01,1.500000975343601795e+02,2.000000000000000000e+00,1.825838281182630496e+01,7.403932743118246673e-01,9.999771814311094742e-01
5.000000000000000000e+00,1.890000000000000000e+02,8.566902807196279923e+01,1.509785903279032766e+02,2.000000000000000000e+00,1.544110335340830531e+01,2.614390159049055378e-07,9.997679814323344738e-01
1.200000000000000000e+01,5.230000000000000000e+02,7.215616597662804566e+01,3.068278824396436448e+02,2.000000000000000000e+00,9.751979596426203045e+01,3.519542065877725445e-01,5.702300137464439977e-01
5.000000000000000000e+00,4.570000000000000000e+02,1.296173948671055882e+02,1.500000000000000000e+02,2.000000000000000000e+00,3.411975552716675963e+01,2.758462280057774000e-03,3.603377073359055327e-01
