2.742955948516506148e-01,1.141480728983879089e-01
5.323103979124244045e-01,4.488399326801300049e-01
5.317108569133929263e-01,4.475709199905395508e-01
2.124085069513645396e-01,3.654068708419799805e-02
3.748160179215248022e-01,2.266865819692611694e-01
2.201020485557242945e-01,4.222251847386360168e-02
4.373321008846112190e-01,3.306200802326202393e-01
4.904394273882036193e-01,3.876477777957916260e-01
3.971347781074445749e-01,2.630339562892913818e-01
2.830094567417155704e-01,1.253801137208938599e-01
3.489391068766888315e-01,2.008846849203109741e-01
3.611983663787252663e-01,2.117513269186019897e-01
3.270582631040771515e-01,1.789401173591613770e-01
3.029993602207728953e-01,1.541552990674972534e-01
3.920593052407514434e-01,2.480960935354232788e-01
4.338681473691239354e-01,3.252708613872528076e-01
3.646589153982037201e-01,2.157115340232849121e-01
4.937648773193358820e-01,4.028156697750091553e-01
2.052908655109400293e-01,3.456684574484825134e-02
4.763354759126126048e-01,3.734827637672424316e-01
4.860976921539156836e-01,3.825934529304504395e-01
4.026436210553901995e-01,2.672526240348815918e-01
5.521470932733445469e-01,4.761840701103210449e-01
4.332619333654884608e-01,3.223316669464111328e-01
5.024708185596455934e-01,4.087072908878326416e-01
4.053032011409073432e-01,2.712020874023437500e-01
3.535429875653489096e-01,2.048392593860626221e-01
3.317033299859964424e-01,1.831302940845489502e-01
3.954246242002762979e-01,2.561396956443786621e-01
3.246865422470764373e-01,1.762600690126419067e-01
5.577180276509203782e-01,4.895971417427062988e-01
2.181373337993867401e-01,4.045211151242256165e-02
1.112451803591369692e-01,1.184945087879896164e-02
4.561289698148320304e-01,3.540980219841003418e-01
2.896951753041520083e-01,1.334743648767471313e-01
2.687226683618378353e-01,1.084145531058311462e-01
5.267379587649466677e-01,4.426242411136627197e-01
3.886686695946587333e-01,2.474194914102554321e-01
1.587865093517790427e-01,1.724051870405673981e-02
1.681457079498316909e-01,2.163989841938018799e-02
2.000415011864294101e-01,3.339565172791481018e-02
2.286001566086182379e-01,5.188209190964698792e-02
5.480932385733958689e-01,4.724869728088378906e-01
5.439276487421886852e-01,4.630710780620574951e-01
3.698136824970097436e-01,2.212588042020797729e-01
2.621356865317998608e-01,9.965267032384872437e-02
4.305451649885911336e-01,3.185479044914245605e-01
2.991150745819934897e-01,1.467931121587753296e-01
1.865494994480468294e-01,2.671099454164505005e-02
4.183314076836606721e-01,2.914941906929016113e-01
1.464647360668609732e-01,1.395890023559331894e-02
3.455981630267518923e-01,1.978197097778320312e-01
4.067080929165794445e-01,2.737731337547302246e-01
5.636884925070773100e-01,4.998616874217987061e-01
1.970917180166713856e-01,2.791568636894226074e-02
5.395899125859457968e-01,4.574475288391113281e-01
4.235060781573184441e-01,2.995556890964508057e-01
5.101716783311631698e-01,4.211756885051727295e-01
1.830118616849290836e-01,2.328554354608058929e-02
4.681100311139179126e-01,3.647679090499877930e-01
5.377139415110911980e-01,4.543028771877288818e-01
4.253134068434800685e-01,3.051509857177734375e-01
5.060800842482681139e-01,4.154349863529205322e-01
3.821575164794921986e-01,2.360018193721771240e-01
1.229792846734599904e-01,1.194518338888883591e-02
9.866023586675277957e-02,1.082781609147787094e-02
3.219316270616319198e-01,1.712801456451416016e-01
2.540491657049932517e-01,8.511991798877716064e-02
5.444824658997443612e-01,4.635715782642364502e-01
1.464647360668609732e-01,1.395890023559331894e-02
3.343978739562846192e-01,1.877251118421554565e-01
5.479100045193446844e-01,4.698520600795745850e-01
4.455077374843482985e-01,3.457204699516296387e-01
5.612043621079807476e-01,4.958724677562713623e-01
4.405374880190248699e-01,3.416713476181030273e-01
6.159524996619531595e-02,9.695066139101982117e-03
1.566001118577196316e-01,1.608812622725963593e-02
